x	y	z
39	74	0.00206185567010309
40	74	0.00721649484536083
41	74	0.00154639175257732
42	74	0.00103092783505155
43	74	0.000515463917525773
44	74	0.0056701030927835
45	74	0.00206185567010309
46	74	0.000515463917525773
47	74	0.00206185567010309
48	74	0.00360824742268041
49	74	0
50	74	0.0056701030927835
51	74	0.0077319587628866
52	74	0.00103092783505155
53	74	0
54	74	0.000515463917525773
55	74	0
56	74	0.000515463917525773
57	74	0
58	74	0.000515463917525773
59	74	0
60	74	0
61	74	0.00257731958762887
62	74	0.00103092783505155
63	74	0
64	74	0
65	74	0.000515463917525773
66	74	0.00154639175257732
67	74	0
68	74	0.00515463917525773
69	74	0.00154639175257732
70	74	0.0056701030927835
71	74	0.00721649484536083
72	74	0
73	74	0.000515463917525773
74	74	0
75	74	0
76	74	0
77	74	0.00103092783505155
78	74	0.000515463917525773
79	74	0.00103092783505155
80	74	0
81	74	0.00103092783505155
82	74	0.00103092783505155
83	74	0.00103092783505155
84	74	0.00103092783505155
85	74	0.00412371134020619
86	74	0
87	74	0.000515463917525773
88	74	0.00309278350515464
89	74	0.00154639175257732
90	74	0.000515463917525773
91	74	0.000515463917525773
92	74	0.000515463917525773
93	74	0.00257731958762887
94	74	0.00206185567010309
95	74	0.000515463917525773
96	74	0
97	74	0.000515463917525773
98	74	0.00618556701030928
99	74	0.00412371134020619
100	74	0.0103092783505155
101	74	0.000515463917525773
102	74	0.0077319587628866
103	74	0.00360824742268041
104	74	0.00463917525773196
105	74	0.000515463917525773
106	74	0
107	74	0
108	74	0.000515463917525773
109	74	0.000515463917525773
110	74	0.00103092783505155
111	74	0.000515463917525773
112	74	0.000515463917525773
113	74	0
114	74	0
115	74	0
116	74	0.00103092783505155
117	74	0.000515463917525773
118	74	0.000515463917525773
119	74	0.000515463917525773
120	74	0
121	74	0.000515463917525773
122	74	0.00206185567010309
123	74	0.000515463917525773
124	74	0.000515463917525773
125	74	0
126	74	0.00103092783505155
127	74	0.00463917525773196
128	74	0.00463917525773196
129	74	0
130	74	0.00103092783505155
131	74	0.000515463917525773
132	74	0.000515463917525773
133	74	0.00154639175257732
134	74	0.000515463917525773
135	74	0.00103092783505155
136	74	0
137	74	0
138	74	0
139	74	0.000515463917525773
140	74	0.00206185567010309
141	74	0.00103092783505155
142	74	0.00103092783505155
143	74	0.000515463917525773
144	74	0.00103092783505155
145	74	0
146	74	0.00103092783505155
147	74	0
148	74	0
149	74	0.000515463917525773
150	74	0.000515463917525773
151	74	0.000515463917525773
152	74	0.000515463917525773
153	74	0.00721649484536083
154	74	0.00154639175257732
155	74	0.000515463917525773
156	74	0.00103092783505155
157	74	0.000515463917525773
158	74	0.00154639175257732
159	74	0.00515463917525773
160	74	0.00103092783505155
161	74	0.00154639175257732
162	74	0.00206185567010309
163	74	0.011340206185567
164	74	0.0118556701030928
165	74	0.000515463917525773
166	74	0.00515463917525773
167	74	0
168	74	0.000515463917525773
169	74	0.000515463917525773
170	74	0.0056701030927835
171	74	0.000515463917525773
172	74	0.000515463917525773
173	74	0
174	74	0.00206185567010309
175	74	0.000515463917525773
176	74	0.00154639175257732
177	74	0
178	74	0.00103092783505155
179	74	0.000515463917525773
180	74	0.00154639175257732
181	74	1009
182	74	3
183	74	8
184	74	6
185	74	1
186	74	3
187	74	1
188	74	2
189	74	1
190	74	11
191	74	5
192	74	6
193	74	0
194	74	3
195	74	0
196	74	1
197	74	6
198	74	8
199	74	1
200	74	2
201	74	1
202	74	3
203	74	1
204	74	17
205	74	3
206	74	4
207	74	2
208	74	0
209	74	1
210	74	5
211	74	3
212	74	10
213	74	1
214	74	3
215	74	2
216	74	1
217	74	1
218	74	5
219	74	3
220	74	5
221	74	6
222	74	4
223	74	1
224	74	5
225	74	4
226	74	8
227	74	16
228	74	2
229	74	2
230	74	12
231	74	3
232	74	5
233	74	2
234	74	8
235	74	4
236	74	3
237	74	5
238	74	13
239	74	6
240	74	5
241	74	2
242	74	7
243	74	4
244	74	7
245	74	3
246	74	7
247	74	6
248	74	5
249	74	4
250	74	8
251	74	7
252	74	15
253	74	31
254	74	31
255	74	1060
0	73	0.997422680412371
1	73	0.0242268041237113
2	73	0.00515463917525773
3	73	0.00309278350515464
4	73	0.000515463917525773
5	73	0.000515463917525773
6	73	0.00154639175257732
7	73	0.000515463917525773
8	73	0.000515463917525773
9	73	0.00103092783505155
10	73	0
11	73	0.00154639175257732
12	73	0.000515463917525773
13	73	0.00206185567010309
14	73	0.00103092783505155
15	73	0.00103092783505155
16	73	0.00309278350515464
17	73	0.000515463917525773
18	73	0.000515463917525773
19	73	0.000515463917525773
20	73	0.00154639175257732
21	73	0.00206185567010309
22	73	0.00154639175257732
23	73	0.00103092783505155
24	73	0.00154639175257732
25	73	0.000515463917525773
26	73	0.00206185567010309
27	73	0.00206185567010309
28	73	0.00154639175257732
29	73	0.00103092783505155
30	73	0.00154639175257732
31	73	0.0108247422680412
32	73	0.0108247422680412
33	73	0.00103092783505155
34	73	0.00257731958762887
35	73	0.00618556701030928
36	73	0.000515463917525773
37	73	0
38	73	0.000515463917525773
39	73	0.000515463917525773
40	73	0.0056701030927835
41	73	0
42	73	0.000515463917525773
43	73	0.00103092783505155
44	73	0.00412371134020619
45	73	0.000515463917525773
46	73	0.00103092783505155
47	73	0.000515463917525773
48	73	0.00206185567010309
49	73	0.00154639175257732
50	73	0.00412371134020619
51	73	0.00618556701030928
52	73	0.000515463917525773
53	73	0.00154639175257732
54	73	0.00206185567010309
55	73	0.00154639175257732
56	73	0.00206185567010309
57	73	0.00154639175257732
58	73	0.00206185567010309
59	73	0.00154639175257732
60	73	0.00154639175257732
61	73	0.00103092783505155
62	73	0.000515463917525773
63	73	0.00154639175257732
64	73	0.00154639175257732
65	73	0.00103092783505155
66	73	0
67	73	0.00154639175257732
68	73	0.00360824742268041
69	73	0
70	73	0.00412371134020619
71	73	0.0056701030927835
72	73	0.00154639175257732
73	73	0.00103092783505155
74	73	0.00154639175257732
75	73	0.00154639175257732
76	73	0.00154639175257732
77	73	0.000515463917525773
78	73	0.00103092783505155
79	73	0.000515463917525773
80	73	0.00154639175257732
81	73	0.000515463917525773
82	73	0.000515463917525773
83	73	0.000515463917525773
84	73	0.000515463917525773
85	73	0.00257731958762887
86	73	0.00154639175257732
87	73	0.00206185567010309
88	73	0.00154639175257732
89	73	0
90	73	0.00103092783505155
91	73	0.00206185567010309
92	73	0.00206185567010309
93	73	0.00103092783505155
94	73	0.000515463917525773
95	73	0.00206185567010309
96	73	0.00154639175257732
97	73	0.00206185567010309
98	73	0.00463917525773196
99	73	0.00257731958762887
100	73	0.00876288659793814
101	73	0.00103092783505155
102	73	0.00618556701030928
103	73	0.00206185567010309
104	73	0.00309278350515464
105	73	0.00206185567010309
106	73	0.00154639175257732
107	73	0.00154639175257732
108	73	0.00206185567010309
109	73	0.00206185567010309
110	73	0.000515463917525773
111	73	0.00206185567010309
112	73	0.00206185567010309
113	73	0.00154639175257732
114	73	0.00154639175257732
115	73	0.00154639175257732
116	73	0.00257731958762887
117	73	0.00206185567010309
118	73	0.00206185567010309
119	73	0.00103092783505155
120	73	0.00154639175257732
121	73	0.00206185567010309
122	73	0.000515463917525773
123	73	0.00103092783505155
124	73	0.00206185567010309
125	73	0.00154639175257732
126	73	0.000515463917525773
127	73	0.00309278350515464
128	73	0.00309278350515464
129	73	0.00154639175257732
130	73	0.000515463917525773
131	73	0.00103092783505155
132	73	0.00103092783505155
133	73	0
134	73	0.00103092783505155
135	73	0.000515463917525773
136	73	0.00154639175257732
137	73	0.00154639175257732
138	73	0.00154639175257732
139	73	0.00103092783505155
140	73	0.000515463917525773
141	73	0.000515463917525773
142	73	0.000515463917525773
143	73	0.00103092783505155
144	73	0.000515463917525773
145	73	0.00154639175257732
146	73	0.000515463917525773
147	73	0.00154639175257732
148	73	0.00154639175257732
149	73	0.00206185567010309
150	73	0.00103092783505155
151	73	0.00103092783505155
152	73	0.00103092783505155
153	73	0.0056701030927835
154	73	0
155	73	0.00103092783505155
156	73	0.000515463917525773
157	73	0.00103092783505155
158	73	0
159	73	0.00360824742268041
160	73	0.000515463917525773
161	73	0
162	73	0.000515463917525773
163	73	0.00979381443298969
164	73	0.0103092783505155
165	73	0.00103092783505155
166	73	0.00360824742268041
167	73	0.00154639175257732
168	73	0.00103092783505155
169	73	0.00103092783505155
170	73	0.00412371134020619
171	73	0.00103092783505155
172	73	0.00103092783505155
173	73	0.00154639175257732
174	73	0.000515463917525773
175	73	0.00103092783505155
176	73	0
177	73	0.00154639175257732
178	73	0.000515463917525773
179	73	0.00103092783505155
180	73	0
181	73	0.00154639175257732
182	73	1009
183	73	5
184	73	3
185	73	2
186	73	0
187	73	2
188	73	1
189	73	2
190	73	8
191	73	2
192	73	3
193	73	3
194	73	0
195	73	3
196	73	2
197	73	3
198	73	5
199	73	2
200	73	1
201	73	2
202	73	0
203	73	2
204	73	14
205	73	0
206	73	1
207	73	1
208	73	3
209	73	2
210	73	2
211	73	0
212	73	7
213	73	2
214	73	0
215	73	1
216	73	2
217	73	2
218	73	2
219	73	0
220	73	2
221	73	3
222	73	1
223	73	2
224	73	2
225	73	1
226	73	5
227	73	13
228	73	1
229	73	1
230	73	9
231	73	0
232	73	2
233	73	1
234	73	5
235	73	1
236	73	0
237	73	2
238	73	10
239	73	3
240	73	2
241	73	1
242	73	4
243	73	1
244	73	4
245	73	0
246	73	4
247	73	3
248	73	2
249	73	1
250	73	5
251	73	4
252	73	12
253	73	28
254	73	28
255	73	1057
0	72	0.994845360824742
1	72	0.0216494845360825
2	72	0.00257731958762887
3	72	0.000515463917525773
4	72	0.00309278350515464
5	72	0.00309278350515464
6	72	0.00412371134020619
7	72	0.00309278350515464
8	72	0.00309278350515464
9	72	0.00360824742268041
10	72	0.00257731958762887
11	72	0.00412371134020619
12	72	0.00309278350515464
13	72	0.00463917525773196
14	72	0.00360824742268041
15	72	0.00360824742268041
16	72	0.000515463917525773
17	72	0.00206185567010309
18	72	0.00309278350515464
19	72	0.00309278350515464
20	72	0.00412371134020619
21	72	0.00463917525773196
22	72	0.00412371134020619
23	72	0.00360824742268041
24	72	0.00412371134020619
25	72	0.00309278350515464
26	72	0.00463917525773196
27	72	0.00463917525773196
28	72	0.00412371134020619
29	72	0.00360824742268041
30	72	0.00103092783505155
31	72	0.00824742268041237
32	72	0.00824742268041237
33	72	0.00154639175257732
34	72	0
35	72	0.00360824742268041
36	72	0.00206185567010309
37	72	0.00257731958762887
38	72	0.00309278350515464
39	72	0.00206185567010309
40	72	0.00309278350515464
41	72	0.00257731958762887
42	72	0.00309278350515464
43	72	0.00360824742268041
44	72	0.00154639175257732
45	72	0.00206185567010309
46	72	0.00360824742268041
47	72	0.00206185567010309
48	72	0.000515463917525773
49	72	0.00412371134020619
50	72	0.00154639175257732
51	72	0.00360824742268041
52	72	0.00309278350515464
53	72	0.00412371134020619
54	72	0.00463917525773196
55	72	0.00412371134020619
56	72	0.00463917525773196
57	72	0.00412371134020619
58	72	0.00463917525773196
59	72	0.00412371134020619
60	72	0.00412371134020619
61	72	0.00154639175257732
62	72	0.00309278350515464
63	72	0.00412371134020619
64	72	0.00412371134020619
65	72	0.00360824742268041
66	72	0.00257731958762887
67	72	0.00412371134020619
68	72	0.00103092783505155
69	72	0.00257731958762887
70	72	0.00154639175257732
71	72	0.00309278350515464
72	72	0.00412371134020619
73	72	0.00360824742268041
74	72	0.00412371134020619
75	72	0.00412371134020619
76	72	0.00412371134020619
77	72	0.00309278350515464
78	72	0.00360824742268041
79	72	0.00309278350515464
80	72	0.00412371134020619
81	72	0.00309278350515464
82	72	0.00309278350515464
83	72	0.00309278350515464
84	72	0.00309278350515464
85	72	0
86	72	0.00412371134020619
87	72	0.00463917525773196
88	72	0.00103092783505155
89	72	0.00257731958762887
90	72	0.00360824742268041
91	72	0.00463917525773196
92	72	0.00463917525773196
93	72	0.00154639175257732
94	72	0.00206185567010309
95	72	0.00463917525773196
96	72	0.00412371134020619
97	72	0.00463917525773196
98	72	0.00206185567010309
99	72	0
100	72	0.00618556701030928
101	72	0.00360824742268041
102	72	0.00360824742268041
103	72	0.000515463917525773
104	72	0.000515463917525773
105	72	0.00463917525773196
106	72	0.00412371134020619
107	72	0.00412371134020619
108	72	0.00463917525773196
109	72	0.00463917525773196
110	72	0.00309278350515464
111	72	0.00463917525773196
112	72	0.00463917525773196
113	72	0.00412371134020619
114	72	0.00412371134020619
115	72	0.00412371134020619
116	72	0.00515463917525773
117	72	0.00463917525773196
118	72	0.00463917525773196
119	72	0.00360824742268041
120	72	0.00412371134020619
121	72	0.00463917525773196
122	72	0.00206185567010309
123	72	0.00360824742268041
124	72	0.00463917525773196
125	72	0.00412371134020619
126	72	0.00309278350515464
127	72	0.000515463917525773
128	72	0.000515463917525773
129	72	0.00412371134020619
130	72	0.00309278350515464
131	72	0.00360824742268041
132	72	0.00360824742268041
133	72	0.00257731958762887
134	72	0.00360824742268041
135	72	0.00309278350515464
136	72	0.00412371134020619
137	72	0.00412371134020619
138	72	0.00412371134020619
139	72	0.00360824742268041
140	72	0.00206185567010309
141	72	0.00309278350515464
142	72	0.00309278350515464
143	72	0.00360824742268041
144	72	0.00309278350515464
145	72	0.00412371134020619
146	72	0.00309278350515464
147	72	0.00412371134020619
148	72	0.00412371134020619
149	72	0.00463917525773196
150	72	0.00360824742268041
151	72	0.00360824742268041
152	72	0.00360824742268041
153	72	0.00309278350515464
154	72	0.00257731958762887
155	72	0.00360824742268041
156	72	0.00309278350515464
157	72	0.00360824742268041
158	72	0.00257731958762887
159	72	0.00103092783505155
160	72	0.00309278350515464
161	72	0.00257731958762887
162	72	0.00206185567010309
163	72	0.00721649484536083
164	72	0.0077319587628866
165	72	0.00360824742268041
166	72	0.00103092783505155
167	72	0.00412371134020619
168	72	0.00360824742268041
169	72	0.00360824742268041
170	72	0.00154639175257732
171	72	0.00360824742268041
172	72	0.00360824742268041
173	72	0.00412371134020619
174	72	0.00206185567010309
175	72	0.00360824742268041
176	72	0.00257731958762887
177	72	0.00412371134020619
178	72	0.00309278350515464
179	72	0.00360824742268041
180	72	0.00257731958762887
181	72	0.00412371134020619
182	72	0.00257731958762887
183	72	1009
184	72	2
185	72	7
186	72	5
187	72	7
188	72	6
189	72	7
190	72	3
191	72	3
192	72	2
193	72	8
194	72	5
195	72	8
196	72	7
197	72	2
198	72	0
199	72	7
200	72	6
201	72	7
202	72	5
203	72	7
204	72	9
205	72	5
206	72	4
207	72	6
208	72	8
209	72	7
210	72	3
211	72	5
212	72	2
213	72	7
214	72	5
215	72	6
216	72	7
217	72	7
218	72	3
219	72	5
220	72	3
221	72	2
222	72	4
223	72	7
224	72	3
225	72	4
226	72	0
227	72	8
228	72	6
229	72	6
230	72	4
231	72	5
232	72	3
233	72	6
234	72	0
235	72	4
236	72	5
237	72	3
238	72	5
239	72	2
240	72	3
241	72	6
242	72	1
243	72	4
244	72	1
245	72	5
246	72	1
247	72	2
248	72	3
249	72	4
250	72	0
251	72	1
252	72	7
253	72	23
254	72	23
255	72	1052
0	71	0.995876288659794
1	71	0.022680412371134
2	71	0.00360824742268041
3	71	0.00154639175257732
4	71	0.00206185567010309
5	71	0.00206185567010309
6	71	0.00309278350515464
7	71	0.00206185567010309
8	71	0.00206185567010309
9	71	0.00257731958762887
10	71	0.00154639175257732
11	71	0.00309278350515464
12	71	0.00206185567010309
13	71	0.00360824742268041
14	71	0.00257731958762887
15	71	0.00257731958762887
16	71	0.00154639175257732
17	71	0.00103092783505155
18	71	0.00206185567010309
19	71	0.00206185567010309
20	71	0.00309278350515464
21	71	0.00360824742268041
22	71	0.00309278350515464
23	71	0.00257731958762887
24	71	0.00309278350515464
25	71	0.00206185567010309
26	71	0.00360824742268041
27	71	0.00360824742268041
28	71	0.00309278350515464
29	71	0.00257731958762887
30	71	0
31	71	0.00927835051546392
32	71	0.00927835051546392
33	71	0.000515463917525773
34	71	0.00103092783505155
35	71	0.00463917525773196
36	71	0.00103092783505155
37	71	0.00154639175257732
38	71	0.00206185567010309
39	71	0.00103092783505155
40	71	0.00412371134020619
41	71	0.00154639175257732
42	71	0.00206185567010309
43	71	0.00257731958762887
44	71	0.00257731958762887
45	71	0.00103092783505155
46	71	0.00257731958762887
47	71	0.00103092783505155
48	71	0.000515463917525773
49	71	0.00309278350515464
50	71	0.00257731958762887
51	71	0.00463917525773196
52	71	0.00206185567010309
53	71	0.00309278350515464
54	71	0.00360824742268041
55	71	0.00309278350515464
56	71	0.00360824742268041
57	71	0.00309278350515464
58	71	0.00360824742268041
59	71	0.00309278350515464
60	71	0.00309278350515464
61	71	0.000515463917525773
62	71	0.00206185567010309
63	71	0.00309278350515464
64	71	0.00309278350515464
65	71	0.00257731958762887
66	71	0.00154639175257732
67	71	0.00309278350515464
68	71	0.00206185567010309
69	71	0.00154639175257732
70	71	0.00257731958762887
71	71	0.00412371134020619
72	71	0.00309278350515464
73	71	0.00257731958762887
74	71	0.00309278350515464
75	71	0.00309278350515464
76	71	0.00309278350515464
77	71	0.00206185567010309
78	71	0.00257731958762887
79	71	0.00206185567010309
80	71	0.00309278350515464
81	71	0.00206185567010309
82	71	0.00206185567010309
83	71	0.00206185567010309
84	71	0.00206185567010309
85	71	0.00103092783505155
86	71	0.00309278350515464
87	71	0.00360824742268041
88	71	0
89	71	0.00154639175257732
90	71	0.00257731958762887
91	71	0.00360824742268041
92	71	0.00360824742268041
93	71	0.000515463917525773
94	71	0.00103092783505155
95	71	0.00360824742268041
96	71	0.00309278350515464
97	71	0.00360824742268041
98	71	0.00309278350515464
99	71	0.00103092783505155
100	71	0.00721649484536083
101	71	0.00257731958762887
102	71	0.00463917525773196
103	71	0.000515463917525773
104	71	0.00154639175257732
105	71	0.00360824742268041
106	71	0.00309278350515464
107	71	0.00309278350515464
108	71	0.00360824742268041
109	71	0.00360824742268041
110	71	0.00206185567010309
111	71	0.00360824742268041
112	71	0.00360824742268041
113	71	0.00309278350515464
114	71	0.00309278350515464
115	71	0.00309278350515464
116	71	0.00412371134020619
117	71	0.00360824742268041
118	71	0.00360824742268041
119	71	0.00257731958762887
120	71	0.00309278350515464
121	71	0.00360824742268041
122	71	0.00103092783505155
123	71	0.00257731958762887
124	71	0.00360824742268041
125	71	0.00309278350515464
126	71	0.00206185567010309
127	71	0.00154639175257732
128	71	0.00154639175257732
129	71	0.00309278350515464
130	71	0.00206185567010309
131	71	0.00257731958762887
132	71	0.00257731958762887
133	71	0.00154639175257732
134	71	0.00257731958762887
135	71	0.00206185567010309
136	71	0.00309278350515464
137	71	0.00309278350515464
138	71	0.00309278350515464
139	71	0.00257731958762887
140	71	0.00103092783505155
141	71	0.00206185567010309
